,dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
2236088,ENSCAFG00000005250,,ENSG00000178473,,ortholog_one2one,65.8683,68.323
2236959,ENSCAFG00000005329,,ENSG00000165568,,ortholog_one2one,75.7475,71.25
2237600,ENSCAFG00000005354,,ENSG00000067082,,ortholog_one2one,83.5664,84.4523
2237855,ENSCAFG00000005392,,ENSG00000107959,,ortholog_one2one,82.2222,81.9846
2238139,ENSCAFG00000005468,,ENSG00000067057,,ortholog_one2one,60.5747,67.2194
2238482,ENSCAFG00000029140,,ENSG00000185736,,ortholog_one2one,83.3103,81.7321
2238813,ENSCAFG00000005519,,ENSG00000047056,,ortholog_one2one,90.7692,81.9444
2239119,ENSCAFG00000005536,,ENSG00000107937,,ortholog_one2one,85.1312,92.1136
2239577,ENSCAFG00000042366,,ENSG00000107929,,ortholog_one2one,85.4972,83.8753
2239895,ENSCAFG00000005624,,ENSG00000151240,,ortholog_one2one,97.9026,89.2109
2240160,ENSCAFG00000005669,,ENSG00000015171,,ortholog_one2one,99.0275,99.0275
2260414,ENSCAFG00000006738,,ENSG00000125971,,ortholog_one2one,94.7917,61.4865
2284088,ENSCAFG00000023535,,ENSG00000176253,,ortholog_one2one,88.4615,90.7895
2298325,ENSCAFG00000009708,,ENSG00000156508,,ortholog_one2many,100.0,100.0
2355361,ENSCAFG00000015774,,ENSG00000164032,,ortholog_one2many,88.5417,66.4062
2375051,ENSCAFG00000007469,,ENSG00000123594,,ortholog_one2one,68.0,23.9437
2377073,ENSCAFG00000007622,,ENSG00000124795,,ortholog_one2many,95.0249,50.2632
2394564,ENSCAFG00000044479,,ENSG00000173915,,ortholog_one2one,84.2105,82.7586
2394633,ENSCAFG00000046587,,ENSG00000214078,,ortholog_one2one,84.4037,16.9742
2399667,ENSCAFG00000009530,,ENSG00000174501,,ortholog_one2many,5.99793,6.52418
2399668,ENSCAFG00000009530,,ENSG00000135976,,ortholog_one2many,8.73837,8.82507
2399669,ENSCAFG00000009530,,ENSG00000196912,,ortholog_one2many,4.29162,6.13452
2407901,ENSCAFG00000010357,,ENSG00000124383,,ortholog_one2one,85.567,85.3157
2408160,ENSCAFG00000010361,,ENSG00000124370,,ortholog_one2one,82.9545,82.9545
2411122,ENSCAFG00000010580,,ENSG00000132963,,ortholog_one2many,76.3636,59.5745
2417046,ENSCAFG00000043115,,ENSG00000144381,,ortholog_one2one,93.985,21.815
2431034,ENSCAFG00000031958,,ENSG00000268107,,ortholog_many2many,0.0,0.0
2431035,ENSCAFG00000031958,,ENSG00000268163,,ortholog_many2many,1.4733,6.06061
2431036,ENSCAFG00000031958,,ENSG00000105136,,ortholog_many2many,17.3112,18.3953
2431037,ENSCAFG00000031958,,ENSG00000121406,,ortholog_many2many,19.7053,16.7188
2431038,ENSCAFG00000031958,,ENSG00000196724,,ortholog_many2many,19.5212,15.208
2431039,ENSCAFG00000031958,,ENSG00000083828,,ortholog_many2many,16.3904,22.1393
2431040,ENSCAFG00000031958,,ENSG00000269343,,ortholog_many2many,18.232,15.6398
2431041,ENSCAFG00000031958,,ENSG00000178935,,ortholog_many2many,8.28729,11.0565
2431042,ENSCAFG00000031958,,ENSG00000171466,,ortholog_many2many,16.5746,21.1268
2431043,ENSCAFG00000031958,,ENSG00000171469,,ortholog_many2many,15.8379,17.6955
2434327,ENSCAFG00000013181,,ENSG00000235272,,ortholog_one2many,94.0678,94.0678
2443385,ENSCAFG00000014257,,ENSG00000074211,,ortholog_one2one,97.9215,94.8546
2443714,ENSCAFG00000023508,,ENSG00000013288,,ortholog_one2many,69.4501,67.5917
2443992,ENSCAFG00000049176,,ENSG00000013288,,ortholog_one2many,61.0294,24.6779
2444340,ENSCAFG00000014333,,ENSG00000163993,,ortholog_one2one,81.0526,81.0526
2444524,ENSCAFG00000014337,,ENSG00000186222,,ortholog_one2one,79.3578,79.7235
2444749,ENSCAFG00000014342,,ENSG00000170871,,ortholog_one2one,60.6614,88.1004
2445156,ENSCAFG00000014357,,ENSG00000173011,,ortholog_one2one,95.1952,75.4762
2445422,ENSCAFG00000014364,,ENSG00000109519,,ortholog_one2one,45.8084,70.5069
2445684,ENSCAFG00000014403,,ENSG00000184985,,ortholog_one2one,82.405,80.4141
2445943,ENSCAFG00000014453,,ENSG00000196526,,ortholog_one2one,90.22,90.6634
2446186,ENSCAFG00000014530,,ENSG00000163995,,ortholog_one2one,70.8564,78.9231
2446426,ENSCAFG00000014543,,ENSG00000125089,,ortholog_one2one,70.4033,77.0958
2446662,ENSCAFG00000014546,,ENSG00000170801,,ortholog_one2one,92.7614,76.3797
2446940,ENSCAFG00000014554,,ENSG00000087008,,ortholog_one2one,75.5714,75.5714
2447195,ENSCAFG00000014566,,ENSG00000155275,,ortholog_one2one,70.6989,69.4848
2447438,ENSCAFG00000014583,,ENSG00000109625,,ortholog_one2one,82.2581,78.2209
2447748,ENSCAFG00000014598,,ENSG00000215612,,ortholog_one2one,93.6232,92.8161
2447940,ENSCAFG00000014602,,ENSG00000184160,,ortholog_one2one,90.5286,88.961
2448291,ENSCAFG00000014622,,ENSG00000175920,,ortholog_one2one,82.0459,77.9762
2448583,ENSCAFG00000014629,,ENSG00000109758,,ortholog_one2one,75.9336,82.9305
2448870,ENSCAFG00000029577,,ENSG00000159788,,ortholog_one2one,83.1015,82.5847
2449076,ENSCAFG00000014681,,ENSG00000188981,,ortholog_one2one,83.0189,77.193
2449320,ENSCAFG00000014682,,ENSG00000197386,,ortholog_one2one,91.7252,91.3749
2449670,ENSCAFG00000014730,,ENSG00000087269,,ortholog_one2one,80.1634,80.1634
2449915,ENSCAFG00000014747,,ENSG00000109736,,ortholog_one2one,73.1707,75.0
2450587,ENSCAFG00000014808,,ENSG00000087274,,ortholog_one2one,87.0303,93.4896
2450850,ENSCAFG00000014845,,ENSG00000125386,,ortholog_one2one,87.4317,84.4884
2451111,ENSCAFG00000014856,,ENSG00000063978,,ortholog_one2one,93.6842,93.6842
2451366,ENSCAFG00000043709,,ENSG00000206113,,ortholog_one2one,61.2036,66.9468
2451583,ENSCAFG00000014866,,ENSG00000159733,,ortholog_one2one,62.5759,58.0609
2451851,ENSCAFG00000014873,,ENSG00000123933,,ortholog_one2one,72.3485,91.3876
2452090,ENSCAFG00000014883,,ENSG00000214367,,ortholog_one2one,86.4013,86.4013
2452344,ENSCAFG00000014903,,ENSG00000130997,,ortholog_one2one,73.8598,73.7778
2452539,ENSCAFG00000014913,,ENSG00000185818,,ortholog_one2one,88.5449,94.702
2452778,ENSCAFG00000044253,,ENSG00000243449,,ortholog_one2one,26.25,65.625
2453002,ENSCAFG00000014927,,ENSG00000185049,,ortholog_one2one,71.831,85.1577
2453259,ENSCAFG00000014951,,ENSG00000109685,,ortholog_one2one,91.9643,90.5495
2453659,ENSCAFG00000014979,,ENSG00000168924,,ortholog_one2one,81.3072,84.1678
2453915,ENSCAFG00000014993,,ENSG00000068078,,ortholog_one2one,71.1656,86.1386
2454185,ENSCAFG00000015000,,ENSG00000013810,,ortholog_one2one,58.8,52.6253
2454430,ENSCAFG00000015011,,ENSG00000168936,,ortholog_one2one,90.884,90.884
2454668,ENSCAFG00000015016,,ENSG00000163950,,ortholog_one2one,86.5248,88.0866
2454918,ENSCAFG00000015022,,ENSG00000174137,,ortholog_one2one,60.3774,56.2814
2455053,ENSCAFG00000031073,,ENSG00000235608,,ortholog_one2one,88.1356,81.25
2455249,ENSCAFG00000015039,,ENSG00000163945,,ortholog_one2one,61.7524,54.2787
2455350,ENSCAFG00000015056,,ENSG00000090316,,ortholog_one2one,83.3676,93.5484
2455604,ENSCAFG00000015078,,ENSG00000047662,,ortholog_one2one,65.3874,85.1887
2455821,ENSCAFG00000015083,,ENSG00000118579,,ortholog_one2one,93.7143,92.1348
2456106,ENSCAFG00000015095,,ENSG00000002549,,ortholog_one2one,91.9075,91.9075
2456364,ENSCAFG00000015101,,ENSG00000249581,,ortholog_one2one,96.1207,96.1207
2456609,ENSCAFG00000015113,,ENSG00000151552,,ortholog_one2one,65.9306,85.6557
2456889,ENSCAFG00000044499,,ENSG00000084093,,ortholog_one2many,90.4762,25.9799
2457181,ENSCAFG00000015135,,ENSG00000169744,,ortholog_one2one,93.7662,96.7828
2457454,ENSCAFG00000015148,,ENSG00000169762,,ortholog_one2one,69.0196,93.1217
2457771,ENSCAFG00000015233,,ENSG00000007062,,ortholog_one2one,62.5576,62.7746
2458086,ENSCAFG00000015272,,ENSG00000137440,,ortholog_one2one,60.4444,58.1197
2458356,ENSCAFG00000015298,,ENSG00000004468,,ortholog_one2one,47.9224,57.6667
2458678,ENSCAFG00000015321,,ENSG00000118564,,ortholog_one2one,96.2373,96.2373
2458941,ENSCAFG00000015312,,ENSG00000109743,,ortholog_one2one,75.8842,70.8709
2459098,ENSCAFG00000035589,,ENSG00000237765,,ortholog_one2one,90.7295,90.8676
2459155,ENSCAFG00000015345,,ENSG00000048342,,ortholog_one2one,83.6165,84.4363
2459447,ENSCAFG00000031380,,ENSG00000163145,,ortholog_one2one,95.9459,95.9459
2459698,ENSCAFG00000015372,,ENSG00000137449,,ortholog_one2one,83.8483,57.7369
2459925,ENSCAFG00000015402,,ENSG00000038219,,ortholog_one2one,74.5492,71.8125
2460173,ENSCAFG00000015412,,ENSG00000109705,,ortholog_one2one,89.1892,89.1892
2460397,ENSCAFG00000028741,,ENSG00000157869,,ortholog_one2many,96.3801,96.3801
2460762,ENSCAFG00000015458,,ENSG00000109684,,ortholog_one2one,68.1716,70.5607
2460907,ENSCAFG00000015463,,ENSG00000178163,,ortholog_one2one,76.3,71.0428
2461137,ENSCAFG00000015524,,ENSG00000071127,,ortholog_one2one,94.9097,95.3795
2461392,ENSCAFG00000015634,,ENSG00000109667,,ortholog_one2one,68.3307,81.1111
2461638,ENSCAFG00000015664,,ENSG00000169676,,ortholog_one2one,57.58,86.7924
2461869,ENSCAFG00000015666,,ENSG00000163982,,ortholog_one2one,81.5303,50.4902
2462113,ENSCAFG00000015668,,ENSG00000132406,,ortholog_one2one,82.4242,82.4242
2462353,ENSCAFG00000015688,,ENSG00000168826,,ortholog_one2one,77.335,81.1765
2462614,ENSCAFG00000015675,,ENSG00000145220,,ortholog_one2many,75.2632,75.4617
2462855,ENSCAFG00000015693,,ENSG00000168824,,ortholog_one2one,74.3961,83.2432
2463091,ENSCAFG00000015700,,ENSG00000168818,,ortholog_one2one,94.3452,94.6269
2463336,ENSCAFG00000015705,,ENSG00000163132,,ortholog_one2one,82.971,75.5776
2463501,ENSCAFG00000015706,,ENSG00000170891,,ortholog_one2one,81.4815,80.8824
2463725,ENSCAFG00000015725,,ENSG00000152953,,ortholog_one2one,83.0097,82.6087
2463923,ENSCAFG00000015738,,ENSG00000173040,,ortholog_one2one,74.9629,77.1407
2464141,ENSCAFG00000015745,,ENSG00000072840,,ortholog_one2one,78.7046,80.8468
2464356,ENSCAFG00000015799,,ENSG00000072832,,ortholog_one2one,70.3283,81.1953
2464599,ENSCAFG00000015842,,ENSG00000181215,,ortholog_one2one,64.1026,11.6048
2464679,ENSCAFG00000015859,,ENSG00000152969,,ortholog_one2one,87.1477,93.0205
2465146,ENSCAFG00000015878,,ENSG00000154277,,ortholog_one2one,47.9893,74.2739
2465424,ENSCAFG00000015887,,ENSG00000163697,,ortholog_one2one,92.9688,94.0711
2465777,ENSCAFG00000015893,,ENSG00000179299,,ortholog_one2one,53.7453,79.9443
2466240,ENSCAFG00000015898,,ENSG00000163694,,ortholog_one2one,86.4486,93.5919
2466514,ENSCAFG00000015915,,ENSG00000174343,,ortholog_one2one,87.0722,95.6159
2466835,ENSCAFG00000015923,,ENSG00000168421,,ortholog_one2one,96.8586,96.8586
2467084,ENSCAFG00000015929,,ENSG00000078177,,ortholog_one2one,80.1225,81.2994
2467270,ENSCAFG00000015933,,ENSG00000119640,,ortholog_one2many,90.9091,69.7674
2467511,ENSCAFG00000015950,,ENSG00000121892,,ortholog_one2one,96.635,98.8033
2467812,ENSCAFG00000012274,,ENSG00000122873,,ortholog_one2one,91.5094,89.8148
2468100,ENSCAFG00000015961,,ENSG00000078140,,ortholog_one2one,100.0,100.0
2468460,ENSCAFG00000015978,,ENSG00000109814,,ortholog_one2one,98.004,99.3927
2468718,ENSCAFG00000015991,,ENSG00000121897,,ortholog_one2one,88.3117,91.3979
2468983,ENSCAFG00000016008,,ENSG00000163682,,ortholog_one2one,94.0909,94.0909
2469245,ENSCAFG00000016022,,ENSG00000134962,,ortholog_one2one,85.5364,85.5364
2469501,ENSCAFG00000016068,,ENSG00000035928,,ortholog_one2one,85.5593,89.2857
2469765,ENSCAFG00000016105,,ENSG00000157796,,ortholog_one2many,92.7242,81.6692
2470021,ENSCAFG00000041952,,ENSG00000157796,,ortholog_one2many,64.4928,6.63189
2470281,ENSCAFG00000016145,,ENSG00000109790,,ortholog_one2one,91.5082,95.3765
2470578,ENSCAFG00000016155,,ENSG00000121895,,ortholog_one2one,69.8718,73.6487
2470712,ENSCAFG00000016161,,ENSG00000197712,,ortholog_one2one,82.8265,82.238
2470946,ENSCAFG00000016172,,ENSG00000174130,,ortholog_one2one,77.0389,77.1357
2471230,ENSCAFG00000024010,,ENSG00000174125,,ortholog_one2one,79.2105,76.5903
2471327,ENSCAFG00000016175,,ENSG00000174123,,ortholog_one2one,82.0322,81.6276
2471407,ENSCAFG00000016180,,ENSG00000109787,,ortholog_one2one,95.6522,95.6522
2471668,ENSCAFG00000016208,,ENSG00000065882,,ortholog_one2one,79.578,90.411
2471939,ENSCAFG00000016249,,ENSG00000169299,,ortholog_one2one,92.5203,92.9739
2472201,ENSCAFG00000016265,,ENSG00000181826,,ortholog_one2one,88.5609,88.5609
2472442,ENSCAFG00000028673,,ENSG00000154274,,ortholog_one2one,43.0328,33.4395
2472608,ENSCAFG00000016269,,ENSG00000174145,,ortholog_one2one,95.9242,95.9242
2472885,ENSCAFG00000016290,,ENSG00000197057,,ortholog_one2one,79.2035,79.0287
2473100,ENSCAFG00000016306,,ENSG00000047365,,ortholog_one2one,88.7742,80.7512
2473358,ENSCAFG00000016342,,ENSG00000169851,,ortholog_one2one,79.2869,87.1269
2474253,ENSCAFG00000016354,,ENSG00000109689,,ortholog_one2one,83.4568,89.6552
2474576,ENSCAFG00000016362,,ENSG00000109680,,ortholog_one2one,97.8131,93.5361
2474839,ENSCAFG00000029430,,ENSG00000163394,,ortholog_one2one,75.6436,89.2523
2475095,ENSCAFG00000016387,,ENSG00000168214,,ortholog_one2one,92.2027,94.6
2475575,ENSCAFG00000016395,,ENSG00000250317,,ortholog_one2one,86.5672,34.5238
2475808,ENSCAFG00000016402,,ENSG00000091490,,ortholog_one2one,87.1304,88.5159
2476036,ENSCAFG00000016417,,ENSG00000157765,,ortholog_one2one,74.5856,78.2609
2476374,ENSCAFG00000016439,,ENSG00000053900,,ortholog_one2one,97.5278,97.5278
2476614,ENSCAFG00000016448,,ENSG00000168228,,ortholog_one2one,73.5043,83.8207
2476870,ENSCAFG00000016452,,ENSG00000038210,,ortholog_one2one,82.2727,75.2599
2477124,ENSCAFG00000016468,,ENSG00000109618,,ortholog_one2one,93.5484,92.6148
2477367,ENSCAFG00000016480,,ENSG00000153012,,ortholog_one2one,96.9466,93.211
2477696,ENSCAFG00000016494,,ENSG00000181982,,ortholog_one2one,79.3561,77.5926
2478006,ENSCAFG00000016498,,ENSG00000109610,,ortholog_one2one,37.6417,69.1667
2478241,ENSCAFG00000016505,,ENSG00000109606,,ortholog_one2one,99.7484,99.7484
2478572,ENSCAFG00000016519,,ENSG00000109819,,ortholog_one2one,85.073,94.9875
2479035,ENSCAFG00000016529,,ENSG00000249948,,ortholog_one2one,82.2938,87.3932
2479231,ENSCAFG00000016531,,ENSG00000152990,,ortholog_one2one,87.8303,83.0432
2479510,ENSCAFG00000016537,,ENSG00000185774,,ortholog_one2one,78.1145,92.8
2479777,ENSCAFG00000016544,,ENSG00000163138,,ortholog_one2one,63.1179,66.9355
2480012,ENSCAFG00000016608,,ENSG00000145147,,ortholog_one2one,96.3059,96.3684
2480373,ENSCAFG00000016672,,ENSG00000178177,,ortholog_one2one,81.4081,79.1021
2480510,ENSCAFG00000016677,,ENSG00000109805,,ortholog_one2one,80.7229,85.8128
2480763,ENSCAFG00000041249,,ENSG00000163257,,ortholog_one2one,94.4444,94.4444
2480835,ENSCAFG00000016687,,ENSG00000159692,,ortholog_one2one,95.9811,92.2727
2481099,ENSCAFG00000044061,,ENSG00000100211,,ortholog_one2many,50.5435,55.0296
2481554,ENSCAFG00000032095,,ENSG00000178222,,ortholog_one2one,47.1698,50.5051
2481662,ENSCAFG00000016706,,ENSG00000145217,,ortholog_one2one,63.2287,80.4565
2481908,ENSCAFG00000016699,,ENSG00000127418,,ortholog_one2one,58.5616,67.8571
2482205,ENSCAFG00000016701,,ENSG00000127415,,ortholog_one2one,71.3126,80.7044
2482439,ENSCAFG00000016708,,ENSG00000145214,,ortholog_one2one,72.4951,78.3439
2482674,ENSCAFG00000016710,,ENSG00000127419,,ortholog_one2one,65.3028,79.1667
2482911,ENSCAFG00000016743,,ENSG00000178950,,ortholog_one2one,67.5261,73.913
2483266,ENSCAFG00000016762,,ENSG00000185619,,ortholog_one2one,64.0127,83.0579
2483535,ENSCAFG00000016764,,ENSG00000169026,,ortholog_one2one,53.9889,51.9643
2483787,ENSCAFG00000016772,,ENSG00000215375,,ortholog_one2one,55.0173,91.9075
2483902,ENSCAFG00000016782,,ENSG00000133256,,ortholog_one2one,91.5888,91.8033
2484171,ENSCAFG00000016795,,ENSG00000174227,,ortholog_one2one,83.9268,83.9268
2484428,ENSCAFG00000009612,,ENSG00000119922,,ortholog_one2one,68.9583,68.53
2484997,ENSCAFG00000031614,,ENSG00000119917,,ortholog_one2one,69.8574,70.0
2485571,ENSCAFG00000009617,,ENSG00000185745,,ortholog_one2one,64.5914,69.4561
2486192,ENSCAFG00000009629,,ENSG00000198105,,ortholog_one2one,75.9931,75.9931
2486528,ENSCAFG00000029179,,ENSG00000175395,,ortholog_one2one,78.9357,78.0702
2486752,ENSCAFG00000009862,,ENSG00000189180,,ortholog_one2many,78.0788,76.4777
2486753,ENSCAFG00000009862,,ENSG00000196693,,ortholog_one2many,78.9409,82.3907
2491703,ENSCAFG00000041560,,ENSG00000147140,,ortholog_one2many,85.5263,25.2427
2502514,ENSCAFG00000032353,,ENSG00000072401,,ortholog_one2one,100.0,100.0
2502840,ENSCAFG00000012315,,ENSG00000108064,,ortholog_one2one,70.3252,70.3252
2503108,ENSCAFG00000012331,,ENSG00000122870,,ortholog_one2one,87.7406,88.9117
2503706,ENSCAFG00000012396,,ENSG00000165443,,ortholog_one2one,98.6702,98.6702
2504025,ENSCAFG00000012414,,ENSG00000148541,,ortholog_one2one,88.0992,87.9538
2504338,ENSCAFG00000012440,,ENSG00000165449,,ortholog_one2one,91.945,91.945
2504667,ENSCAFG00000012452,,ENSG00000108091,,ortholog_one2one,96.2343,97.0464
2504935,ENSCAFG00000012694,,ENSG00000151150,,ortholog_one2one,94.4749,94.5396
2505342,ENSCAFG00000012904,,ENSG00000170312,,ortholog_one2one,98.6532,98.6532
2505641,ENSCAFG00000012932,,ENSG00000072422,,ortholog_one2one,93.1232,93.3908
2505986,ENSCAFG00000031918,,ENSG00000196932,,ortholog_one2one,80.7065,80.7065
2506281,ENSCAFG00000012979,,ENSG00000183346,,ortholog_one2one,44.9664,45.2703
2506420,ENSCAFG00000012991,,ENSG00000150347,,ortholog_one2one,86.761,87.7104
2506600,ENSCAFG00000013018,,ENSG00000182010,,ortholog_one2one,73.0878,84.7291
2506850,ENSCAFG00000013039,,ENSG00000138311,,ortholog_one2one,88.9706,89.1892
2507075,ENSCAFG00000013045,,ENSG00000181915,,ortholog_one2many,92.963,92.963
2507304,ENSCAFG00000013049,,ENSG00000122877,,ortholog_one2one,97.0339,96.2185
2507609,ENSCAFG00000031936,,ENSG00000148572,,ortholog_one2one,92.0139,92.3345
2507882,ENSCAFG00000013081,,ENSG00000171988,,ortholog_one2one,92.0629,92.2441
2508152,ENSCAFG00000032538,,ENSG00000165476,,ortholog_one2one,92.6229,88.6274
2508474,ENSCAFG00000013221,,ENSG00000183230,,ortholog_one2one,95.8659,95.8659
2508677,ENSCAFG00000013270,,ENSG00000198739,,ortholog_one2one,99.1394,99.1394
2509542,ENSCAFG00000013305,,ENSG00000108176,,ortholog_one2one,81.6327,70.1754
2509861,ENSCAFG00000013475,,ENSG00000148634,,ortholog_one2one,91.4339,92.9044
2510132,ENSCAFG00000013541,,ENSG00000138347,,ortholog_one2one,92.8896,93.0303
2510398,ENSCAFG00000013555,,ENSG00000179774,,ortholog_one2one,90.7895,90.7895
2510626,ENSCAFG00000013602,,ENSG00000108187,,ortholog_one2one,82.5949,90.625
2510894,ENSCAFG00000013619,,ENSG00000096746,,ortholog_one2one,100.0,100.0
2511167,ENSCAFG00000013679,,ENSG00000204130,,ortholog_one2one,97.3479,97.3479
2511441,ENSCAFG00000013710,,ENSG00000138346,,ortholog_one2one,88.0039,84.434
2511663,ENSCAFG00000013726,,ENSG00000122912,,ortholog_one2one,96.0843,96.0843
2511924,ENSCAFG00000013739,,ENSG00000138336,,ortholog_one2one,80.1591,80.1966
2512175,ENSCAFG00000013761,,ENSG00000060339,,ortholog_one2one,98.8696,98.8696
2512429,ENSCAFG00000013771,,ENSG00000165730,,ortholog_one2one,71.7762,53.5876
2512677,ENSCAFG00000013776,,ENSG00000107625,,ortholog_one2one,97.5643,97.829
2512811,ENSCAFG00000013791,,ENSG00000165732,,ortholog_one2one,89.4268,89.6552
2513148,ENSCAFG00000013808,,ENSG00000198954,,ortholog_one2one,95.4911,91.7957
2513399,ENSCAFG00000013817,,ENSG00000122862,,ortholog_one2one,69.1824,69.6203
2513545,ENSCAFG00000013827,,ENSG00000122958,,ortholog_one2many,95.858,99.0826
2513815,ENSCAFG00000013839,,ENSG00000156502,,ortholog_one2one,84.8521,91.2214
2514069,ENSCAFG00000032754,,ENSG00000156510,,ortholog_one2one,93.4569,93.4569
2514274,ENSCAFG00000013917,,ENSG00000156515,,ortholog_one2one,91.7647,93.1596
2514561,ENSCAFG00000013952,,ENSG00000075073,,ortholog_one2one,86.1979,83.1658
2514844,ENSCAFG00000013957,,ENSG00000099282,,ortholog_one2one,34.1463,57.1429
2515107,ENSCAFG00000023597,,ENSG00000122859,,ortholog_one2one,84.6512,85.0467
2515293,ENSCAFG00000013983,,ENSG00000197467,,ortholog_one2one,90.1114,88.8736
2515452,ENSCAFG00000014002,,ENSG00000099284,,ortholog_one2one,99.1936,99.1936
2515712,ENSCAFG00000014014,,ENSG00000042286,,ortholog_one2one,84.9866,84.9866
2515971,ENSCAFG00000014026,,ENSG00000079332,,ortholog_one2one,98.4848,98.4848
2516169,ENSCAFG00000014033,,ENSG00000180817,,ortholog_one2many,74.1611,76.4706
2516499,ENSCAFG00000014038,,ENSG00000148734,,ortholog_one2one,85.5172,86.5116
2516772,ENSCAFG00000014045,,ENSG00000172731,,ortholog_one2one,93.4783,93.4783
2517029,ENSCAFG00000014050,,ENSG00000148730,,ortholog_one2one,99.1667,99.1667
2517276,ENSCAFG00000014052,,ENSG00000156574,,ortholog_one2one,67.9894,74.0634
2517406,ENSCAFG00000014067,,ENSG00000107719,,ortholog_one2one,86.215,86.215
2517677,ENSCAFG00000014071,,ENSG00000180644,,ortholog_one2one,72.3661,75.4955
2518312,ENSCAFG00000014083,,ENSG00000138316,,ortholog_one2one,87.5306,87.602
2518571,ENSCAFG00000014088,,ENSG00000166220,,ortholog_one2one,54.4944,55.1136
2518723,ENSCAFG00000014100,,ENSG00000166224,,ortholog_one2one,80.3681,92.2535
2518984,ENSCAFG00000014104,,ENSG00000166228,,ortholog_one2one,99.0291,98.0769
2519227,ENSCAFG00000014319,,ENSG00000107731,,ortholog_one2one,88.8557,94.4974
2519473,ENSCAFG00000014339,,ENSG00000198246,,ortholog_one2one,79.0698,78.7368
2519725,ENSCAFG00000014229,,ENSG00000107736,,ortholog_one2one,94.842,94.842
2520159,ENSCAFG00000014388,,ENSG00000197746,,ortholog_one2one,84.8197,84.8197
2520466,ENSCAFG00000014410,,ENSG00000122863,,ortholog_one2one,90.566,90.1879
2520779,ENSCAFG00000014413,,ENSG00000107742,,ortholog_one2one,95.5189,95.5189
2521074,ENSCAFG00000014415,,ENSG00000138303,,ortholog_one2one,82.9545,73.0
2521323,ENSCAFG00000014420,,ENSG00000166295,,ortholog_one2one,100.0,100.0
2521570,ENSCAFG00000032469,,ENSG00000168209,,ortholog_one2one,30.8581,80.6034
2521869,ENSCAFG00000014441,,ENSG00000148719,,ortholog_one2one,94.335,93.643
2522212,ENSCAFG00000014489,,ENSG00000107745,,ortholog_one2one,95.2479,95.6432
2522498,ENSCAFG00000014518,,ENSG00000156026,,ortholog_one2one,98.8571,98.5755
2522755,ENSCAFG00000014537,,ENSG00000138315,,ortholog_one2one,93.4066,93.578
2523000,ENSCAFG00000031548,,ENSG00000138308,,ortholog_one2one,94.359,94.359
