dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
ENSCAFG00000004930,,ENSG00000105737,GRIK5,ortholog_one2one,87.3598,87.3598
ENSCAFG00000001910,,ENSG00000170734,POLH,ortholog_one2one,87.3596,87.237
ENSCAFG00000004074,,ENSG00000178980,SELENOW,ortholog_one2one,87.3563,86.3636
ENSCAFG00000013506,,ENSG00000116044,NFE2L2,ortholog_one2one,87.3544,86.7769
ENSCAFG00000005133,,ENSG00000090006,LTBP4,ortholog_one2one,87.3542,87.6232
ENSCAFG00000002920,,ENSG00000142513,ACP4,ortholog_one2one,87.3536,87.5587
ENSCAFG00000005040,,ENSG00000118922,KLF12,ortholog_one2one,87.3479,89.3035
ENSCAFG00000028527,,ENSG00000165275,TRMT10B,ortholog_one2one,87.3418,87.3418
ENSCAFG00000017672,,ENSG00000132874,SLC14A2,ortholog_one2one,87.3391,88.4783
ENSCAFG00000003938,,ENSG00000142233,NTN5,ortholog_one2one,87.3211,87.3211
ENSCAFG00000015938,,ENSG00000049769,PPP1R3F,ortholog_one2one,87.3153,88.7359
ENSCAFG00000001989,,ENSG00000124608,AARS2,ortholog_one2one,87.3096,87.3096
ENSCAFG00000001503,,ENSG00000100060,MFNG,ortholog_one2one,87.3016,85.6698
ENSCAFG00000001828,,ENSG00000183783,KCTD8,ortholog_one2one,87.2881,87.1036
ENSCAFG00000011531,,ENSG00000196396,PTPN1,ortholog_one2one,87.2881,71.0345
ENSCAFG00000018117,,ENSG00000101938,CHRDL1,ortholog_one2one,87.2798,97.3799
ENSCAFG00000012083,,ENSG00000139908,TSSK4,ortholog_one2one,87.2781,87.2781
ENSCAFG00000015946,,ENSG00000107771,CCSER2,ortholog_one2one,87.2727,87.106
ENSCAFG00000000221,,ENSG00000118514,ALDH8A1,ortholog_one2one,87.269,87.269
ENSCAFG00000049944,,ENSG00000179922,ZNF784,ortholog_one2one,87.2671,86.9969
ENSCAFG00000013522,,ENSG00000018510,AGPS,ortholog_one2one,87.2621,90.5775
ENSCAFG00000017744,,ENSG00000140057,AK7,ortholog_one2one,87.2576,87.1369
ENSCAFG00000000568,,ENSG00000008735,MAPK8IP2,ortholog_one2one,87.2573,87.2573
ENSCAFG00000000642,,ENSG00000204386,NEU1,ortholog_one2one,87.2289,87.2289
ENSCAFG00000012582,,ENSG00000092140,G2E3,ortholog_one2one,87.2253,86.2772
ENSCAFG00000030846,,ENSG00000175874,CREG2,ortholog_one2one,87.2222,54.1379
ENSCAFG00000017555,,ENSG00000119714,GPR68,ortholog_one2one,87.2222,86.0274
ENSCAFG00000018577,,ENSG00000101966,XIAP,ortholog_one2one,87.2211,86.5191
ENSCAFG00000006393,,ENSG00000185974,GRK1,ortholog_one2one,87.2114,87.2114
ENSCAFG00000015722,,ENSG00000023608,SNAPC1,ortholog_one2one,87.2,88.8587
ENSCAFG00000032642,,ENSG00000221944,TIGD1,ortholog_one2one,87.1838,87.4789
ENSCAFG00000015513,,ENSG00000053501,USE1,ortholog_one2one,87.1795,91.8919
ENSCAFG00000018927,,ENSG00000198689,SLC9A6,ortholog_one2one,87.1728,91.1081
ENSCAFG00000032289,,ENSG00000153162,BMP6,ortholog_one2one,87.1642,56.9201
ENSCAFG00000025349,,ENSG00000119986,AVPI1,ortholog_one2one,87.1622,87.7551
ENSCAFG00000025153,,ENSG00000133985,TTC9,ortholog_one2one,87.156,85.5856
ENSCAFG00000015859,,ENSG00000152969,JAKMIP1,ortholog_one2one,87.1477,93.0205
ENSCAFG00000000869,,ENSG00000186654,PRR5,ortholog_one2one,87.1465,82.4818
ENSCAFG00000011000,,ENSG00000178074,C2orf69,ortholog_one2one,87.1391,86.2338
ENSCAFG00000002758,,ENSG00000070214,SLC44A1,ortholog_one2one,87.1369,95.8904
ENSCAFG00000016402,,ENSG00000091490,SEL1L3,ortholog_one2one,87.1304,88.5159
ENSCAFG00000007268,,ENSG00000088305,DNMT3B,ortholog_one2one,87.1264,88.8628
ENSCAFG00000014117,,ENSG00000099953,MMP11,ortholog_one2one,87.1166,87.2951
ENSCAFG00000001622,,ENSG00000137413,TAF8,ortholog_one2one,87.0968,79.8817
ENSCAFG00000017445,,ENSG00000102271,KLHL4,ortholog_one2one,87.0968,82.5
ENSCAFG00000015915,,ENSG00000174343,CHRNA9,ortholog_one2one,87.0722,95.6159
ENSCAFG00000014835,,ENSG00000166348,USP54,ortholog_one2one,87.072,87.5891
ENSCAFG00000014808,,ENSG00000087274,ADD1,ortholog_one2one,87.0303,93.4896
ENSCAFG00000016931,,ENSG00000183379,SYNDIG1L,ortholog_one2one,87.0293,87.395
ENSCAFG00000014001,,ENSG00000198718,TOGARAM1,ortholog_one2one,87.0208,89.6221
ENSCAFG00000008191,,ENSG00000061656,SPAG4,ortholog_one2one,87.0159,87.4142
ENSCAFG00000013439,,ENSG00000100170,SLC5A1,ortholog_one2one,87.0091,86.747
ENSCAFG00000009930,,ENSG00000198408,OGA,ortholog_one2one,87.004,95.7424
ENSCAFG00000011738,,ENSG00000101115,SALL4,ortholog_one2one,87.0019,87.0845
ENSCAFG00000019541,,ENSG00000127191,TRAF2,ortholog_one2one,86.9981,90.8184
ENSCAFG00000018841,,ENSG00000076770,MBNL3,ortholog_one2one,86.9919,90.678
ENSCAFG00000015378,,ENSG00000130299,GTPBP3,ortholog_one2one,86.9919,81.6794
ENSCAFG00000019499,,ENSG00000176884,GRIN1,ortholog_one2one,86.9803,82.8988
ENSCAFG00000023370,,ENSG00000176219,OR11H6,ortholog_one2one,86.9697,86.9697
ENSCAFG00000002406,,ENSG00000114988,LMAN2L,ortholog_one2one,86.9674,96.6574
ENSCAFG00000016410,,ENSG00000054690,PLEKHH1,ortholog_one2one,86.9598,85.5572
ENSCAFG00000012333,,ENSG00000132825,PPP1R3D,ortholog_one2one,86.9565,86.9565
ENSCAFG00000017958,,ENSG00000080573,COL5A3,ortholog_one2one,86.9565,88.2522
ENSCAFG00000004545,,ENSG00000107614,TRDMT1,ortholog_one2one,86.9565,86.9565
ENSCAFG00000018478,,ENSG00000101605,MYOM1,ortholog_one2one,86.949,88.9614
ENSCAFG00000000589,,ENSG00000074771,NOX3,ortholog_one2one,86.9489,86.7958
ENSCAFG00000019719,,ENSG00000141933,TPGS1,ortholog_one2one,86.9416,87.2414
ENSCAFG00000003070,,ENSG00000182585,EPGN,ortholog_one2one,86.9281,86.3636
ENSCAFG00000000150,,ENSG00000101751,POLI,ortholog_one2one,86.8946,82.4324
ENSCAFG00000000935,,ENSG00000111860,CEP85L,ortholog_one2one,86.8932,88.6139
ENSCAFG00000019059,,ENSG00000167671,UBXN6,ortholog_one2one,86.8895,76.644
ENSCAFG00000028694,,ENSG00000188227,ZNF793,ortholog_one2one,86.8812,86.4532
ENSCAFG00000029769,,ENSG00000227729,RD3L,ortholog_one2one,86.8687,86.8687
ENSCAFG00000018411,,ENSG00000186416,NKRF,ortholog_one2one,86.8622,96.5957
ENSCAFG00000000911,,ENSG00000173612,GPRC6A,ortholog_one2one,86.8534,87.041
ENSCAFG00000013060,,ENSG00000152256,PDK1,ortholog_one2one,86.8421,79.6053
ENSCAFG00000005835,,ENSG00000043355,ZIC2,ortholog_one2one,86.8235,69.3609
ENSCAFG00000015791,,ENSG00000140006,WDR89,ortholog_one2one,86.8217,86.8217
ENSCAFG00000031580,,ENSG00000125246,CLYBL,ortholog_one2one,86.8195,89.1176
ENSCAFG00000014812,,ENSG00000168542,COL3A1,ortholog_one2one,86.8096,91.1323
ENSCAFG00000014709,,ENSG00000087301,TXNDC16,ortholog_one2one,86.809,83.7576
ENSCAFG00000010146,,ENSG00000124789,NUP153,ortholog_one2one,86.8065,85.1926
ENSCAFG00000001711,,ENSG00000100292,HMOX1,ortholog_one2one,86.8056,86.8056
ENSCAFG00000024359,,ENSG00000247626,MARS2,ortholog_one2one,86.803,78.7521
ENSCAFG00000020047,,ENSG00000119333,DYNC2I2,ortholog_one2one,86.803,87.1269
ENSCAFG00000007881,,ENSG00000138180,CEP55,ortholog_one2one,86.7965,86.4224
ENSCAFG00000009733,,ENSG00000101457,DNTTIP1,ortholog_one2one,86.7924,97.8723
ENSCAFG00000000001,,ENSG00000197594,ENPP1,ortholog_one2one,86.7904,85.9459
ENSCAFG00000013260,,ENSG00000185915,KLHL34,ortholog_one2one,86.7896,87.7329
ENSCAFG00000005057,,ENSG00000151655,ITIH2,ortholog_one2one,86.7865,86.7865
ENSCAFG00000014255,,ENSG00000144451,SPAG16,ortholog_one2one,86.7834,86.3708
ENSCAFG00000009774,,ENSG00000132801,ZSWIM3,ortholog_one2one,86.7816,86.7816
ENSCAFG00000018300,,ENSG00000088808,PPP1R13B,ortholog_one2one,86.7761,92.1101
ENSCAFG00000004046,,ENSG00000105486,LIG1,ortholog_one2one,86.776,86.3983
ENSCAFG00000019394,,ENSG00000197070,ARRDC1,ortholog_one2one,86.7749,86.3741
ENSCAFG00000018746,,ENSG00000105519,CAPS,ortholog_one2one,86.7725,86.7725
ENSCAFG00000010260,,ENSG00000146038,DCDC2,ortholog_one2one,86.7679,84.0336
ENSCAFG00000011611,,ENSG00000005302,MSL3,ortholog_one2one,86.7675,88.0998
ENSCAFG00000048755,,ENSG00000204272,NBDY,ortholog_one2one,86.7647,86.7647
ENSCAFG00000016174,,ENSG00000105143,SLC1A6,ortholog_one2one,86.7624,96.4539
ENSCAFG00000012991,,ENSG00000150347,ARID5B,ortholog_one2one,86.761,87.7104
ENSCAFG00000001402,,ENSG00000100196,KDELR3,ortholog_one2one,86.7521,92.2727
ENSCAFG00000023272,,ENSG00000070404,FSTL3,ortholog_one2one,86.7424,87.0722
ENSCAFG00000020111,,ENSG00000136877,FPGS,ortholog_one2one,86.7347,86.8825
ENSCAFG00000013036,,ENSG00000141560,FN3KRP,ortholog_one2one,86.7314,86.7314
ENSCAFG00000000658,,ENSG00000204385,SLC44A4,ortholog_one2one,86.7232,86.4789
ENSCAFG00000001840,,ENSG00000086062,B4GALT1,ortholog_one2one,86.7168,86.9347
ENSCAFG00000014254,,ENSG00000188937,NYX,ortholog_one2one,86.7089,85.447
ENSCAFG00000005424,,ENSG00000181803,OR6S1,ortholog_one2one,86.7069,86.7069
ENSCAFG00000003458,,ENSG00000146263,MMS22L,ortholog_one2one,86.7043,86.5648
ENSCAFG00000000756,,ENSG00000075240,GRAMD4,ortholog_one2one,86.6907,83.391
ENSCAFG00000019193,,ENSG00000011132,APBA3,ortholog_one2one,86.6782,87.1304
ENSCAFG00000045785,,ENSG00000235387,SPAAR,ortholog_one2one,86.6667,86.6667
ENSCAFG00000005802,,ENSG00000169508,GPR183,ortholog_one2one,86.6667,90.0277
ENSCAFG00000030117,,ENSG00000153896,ZNF599,ortholog_one2one,86.6667,86.2245
ENSCAFG00000013057,,ENSG00000180815,MAP3K15,ortholog_one2one,86.6566,87.0526
ENSCAFG00000002599,,ENSG00000082269,FAM135A,ortholog_one2one,86.6538,88.7129
ENSCAFG00000000925,,ENSG00000164465,DCBLD1,ortholog_one2one,86.6534,60.8392
ENSCAFG00000024500,,ENSG00000126460,PRRG2,ortholog_one2one,86.6337,86.6337
ENSCAFG00000015556,,ENSG00000126790,L3HYPDH,ortholog_one2one,86.6295,87.8531
ENSCAFG00000017225,,ENSG00000186675,MAGEE2,ortholog_one2one,86.6157,86.6157
ENSCAFG00000017900,,ENSG00000140107,SLC25A47,ortholog_one2one,86.6013,86.039
ENSCAFG00000007614,,ENSG00000105173,CCNE1,ortholog_one2one,86.5952,78.7805
ENSCAFG00000003653,,ENSG00000085377,PREP,ortholog_one2one,86.59,95.493
ENSCAFG00000030429,,ENSG00000071994,PDCD2,ortholog_one2one,86.5889,86.3372
ENSCAFG00000015212,,ENSG00000130475,FCHO1,ortholog_one2one,86.5672,90.625
ENSCAFG00000012060,,ENSG00000115942,ORC2,ortholog_one2one,86.5574,91.5078
ENSCAFG00000001023,,ENSG00000167077,MEI1,ortholog_one2one,86.5566,86.4207
ENSCAFG00000018067,,ENSG00000089902,RCOR1,ortholog_one2one,86.5526,72.9897
ENSCAFG00000006691,,ENSG00000139508,SLC46A3,ortholog_one2one,86.551,86.1771
ENSCAFG00000001355,,ENSG00000183354,BRD10,ortholog_one2one,86.5494,86.5906
ENSCAFG00000029040,,ENSG00000187783,TMEM72,ortholog_one2one,86.5455,86.5455
ENSCAFG00000013020,,ENSG00000197457,STMN3,ortholog_one2one,86.5385,75.3138
ENSCAFG00000030847,,ENSG00000168994,PXDC1,ortholog_one2one,86.5385,77.9221
ENSCAFG00000000954,,ENSG00000227057,WDR46,ortholog_one2one,86.5285,82.1311
ENSCAFG00000015016,,ENSG00000163950,SLBP,ortholog_one2one,86.5248,88.0866
ENSCAFG00000004805,,ENSG00000120688,WBP4,ortholog_one2one,86.5229,85.3723
ENSCAFG00000016948,,ENSG00000119681,LTBP2,ortholog_one2one,86.5162,86.3262
ENSCAFG00000007637,,ENSG00000131069,ACSS2,ortholog_one2one,86.5123,88.9356
ENSCAFG00000018292,,ENSG00000100711,ZFYVE21,ortholog_one2one,86.5079,86.5079
ENSCAFG00000003886,,ENSG00000105559,PLEKHA4,ortholog_one2one,86.5039,86.3928
ENSCAFG00000004322,,ENSG00000101474,APMAP,ortholog_one2one,86.4989,90.8654
ENSCAFG00000006877,,ENSG00000125898,FAM110A,ortholog_one2one,86.4952,91.1864
ENSCAFG00000015694,,ENSG00000269058,CALR3,ortholog_one2one,86.4935,86.7188
ENSCAFG00000031526,,ENSG00000180822,PSMG4,ortholog_one2one,86.4865,59.2593
ENSCAFG00000012985,,ENSG00000141568,FOXK2,ortholog_one2one,86.4865,82.4242
ENSCAFG00000004795,,ENSG00000120662,MTRF1,ortholog_one2one,86.4865,86.2921
ENSCAFG00000019983,,ENSG00000167157,PRRX2,ortholog_one2one,86.4865,63.2411
ENSCAFG00000005183,,ENSG00000139737,SLAIN1,ortholog_one2one,86.478,93.2203
ENSCAFG00000007247,,ENSG00000148677,ANKRD1,ortholog_one2one,86.4706,92.163
ENSCAFG00000000538,,ENSG00000146469,VIP,ortholog_one2one,86.4706,86.4706
ENSCAFG00000019225,,ENSG00000129932,DOHH,ortholog_one2one,86.4686,86.755
ENSCAFG00000000847,,ENSG00000213066,CEP43,ortholog_one2one,86.4499,79.9499
ENSCAFG00000015898,,ENSG00000163694,RBM47,ortholog_one2one,86.4486,93.5919
ENSCAFG00000000173,,ENSG00000177150,MIMS1,ortholog_one2one,86.4469,86.7647
ENSCAFG00000019014,,ENSG00000167680,SEMA6B,ortholog_one2one,86.443,72.5225
ENSCAFG00000005363,,ENSG00000132669,RIN2,ortholog_one2one,86.4425,84.428
ENSCAFG00000001545,,ENSG00000155158,TTC39B,ortholog_one2one,86.4353,80.3519
ENSCAFG00000046466,,ENSG00000204392,LSM2,ortholog_one2one,86.4198,73.6842
ENSCAFG00000013545,,ENSG00000004848,ARX,ortholog_one2one,86.4111,88.2562
ENSCAFG00000014883,,ENSG00000214367,HAUS3,ortholog_one2one,86.4013,86.4013
ENSCAFG00000019551,,ENSG00000054148,PHPT1,ortholog_one2one,86.4,86.4
ENSCAFG00000028475,,ENSG00000181007,ZFP82,ortholog_one2one,86.3958,91.9173
ENSCAFG00000019685,,ENSG00000187796,CARD9,ortholog_one2one,86.3806,86.3806
ENSCAFG00000010254,,ENSG00000156398,SFXN2,ortholog_one2one,86.3636,94.4099
ENSCAFG00000013222,,ENSG00000196132,MYT1,ortholog_one2one,86.3636,87.7178
ENSCAFG00000004021,,ENSG00000074935,TUBE1,ortholog_one2one,86.3548,93.2632
ENSCAFG00000012954,,ENSG00000203780,FANK1,ortholog_one2one,86.351,89.8551
ENSCAFG00000017817,,ENSG00000269743,SLC25A53,ortholog_one2one,86.3502,94.7883
ENSCAFG00000002770,,ENSG00000106692,FKTN,ortholog_one2one,86.3454,93.2755
ENSCAFG00000018642,,ENSG00000007171,NOS2,ortholog_one2one,86.344,86.6435
ENSCAFG00000030263,,ENSG00000203733,GJE1,ortholog_one2one,86.3415,86.3415
ENSCAFG00000004802,,ENSG00000165572,KBTBD6,ortholog_one2one,86.338,90.9496
ENSCAFG00000018249,,ENSG00000141446,ESCO1,ortholog_one2one,86.3208,87.1429
ENSCAFG00000011954,,ENSG00000100219,XBP1,ortholog_one2one,86.3158,87.234
ENSCAFG00000016834,,ENSG00000133961,NUMB,ortholog_one2one,86.3071,95.8525
ENSCAFG00000010264,,ENSG00000166272,WBP1L,ortholog_one2one,86.3014,86.7769
ENSCAFG00000045523,,ENSG00000180090,OR3A1,ortholog_one2one,86.2928,86.2928
ENSCAFG00000012317,,ENSG00000155755,TMEM237,ortholog_one2one,86.2745,86.2745
ENSCAFG00000019830,,ENSG00000196363,WDR5,ortholog_one2one,86.2745,92.2156
ENSCAFG00000003869,,ENSG00000104808,DHDH,ortholog_one2one,86.2687,86.5269
ENSCAFG00000016476,,ENSG00000158571,PFKFB1,ortholog_one2one,86.2403,94.4798
ENSCAFG00000009380,,ENSG00000128694,OSGEPL1,ortholog_one2one,86.2319,86.2319
ENSCAFG00000014233,,ENSG00000138434,ITPRID2,ortholog_one2one,86.2306,79.587
ENSCAFG00000018351,,ENSG00000132199,ENOSF1,ortholog_one2one,86.2302,80.0839
ENSCAFG00000028953,,ENSG00000205678,TECRL,ortholog_one2one,86.2259,86.2259
ENSCAFG00000029817,,ENSG00000168795,ZBTB5,ortholog_one2one,86.2205,97.0458
ENSCAFG00000003175,,ENSG00000119844,AFTPH,ortholog_one2one,86.2176,88.8889
ENSCAFG00000009271,,ENSG00000095713,CRTAC1,ortholog_one2one,86.217,88.9561
ENSCAFG00000009178,,ENSG00000183798,EMILIN3,ortholog_one2one,86.2159,86.5535
ENSCAFG00000014067,,ENSG00000107719,PALD1,ortholog_one2one,86.215,86.215
ENSCAFG00000018183,,ENSG00000141458,NPC1,ortholog_one2one,86.2043,88.4977
ENSCAFG00000013952,,ENSG00000075073,TACR2,ortholog_one2one,86.1979,83.1658
ENSCAFG00000012213,,ENSG00000196943,NOP9,ortholog_one2one,86.1852,86.3208
ENSCAFG00000032330,,ENSG00000197483,ZNF628,ortholog_one2one,86.1836,84.2304
ENSCAFG00000004279,,ENSG00000095777,MYO3A,ortholog_one2one,86.1834,86.0767
ENSCAFG00000019278,,ENSG00000125910,S1PR4,ortholog_one2one,86.1619,85.9375
ENSCAFG00000010677,,ENSG00000064655,EYA2,ortholog_one2one,86.1592,92.5651
ENSCAFG00000018729,,ENSG00000167524,RSKR,ortholog_one2one,86.1386,84.8781
ENSCAFG00000011768,,ENSG00000198648,STK39,ortholog_one2one,86.1261,87.7064
ENSCAFG00000016858,,ENSG00000119661,DNAL1,ortholog_one2one,86.1244,94.7368
ENSCAFG00000006372,,ENSG00000150403,SLC9D1,ortholog_one2one,86.1152,86.1152
ENSCAFG00000016604,,ENSG00000132003,ZSWIM4,ortholog_one2one,86.1136,96.5622
ENSCAFG00000003867,,ENSG00000087088,BAX,ortholog_one2one,86.1111,71.1009
ENSCAFG00000002975,,ENSG00000115421,PAPOLG,ortholog_one2one,86.1009,95.1087
ENSCAFG00000029063,,ENSG00000105321,CCDC9,ortholog_one2one,86.0825,85.3492
ENSCAFG00000001566,,ENSG00000044459,CNTLN,ortholog_one2one,86.0668,84.3528
ENSCAFG00000001078,,ENSG00000172673,THEMIS,ortholog_one2one,86.0643,82.6471
ENSCAFG00000004405,,ENSG00000010310,GIPR,ortholog_one2one,86.0515,86.0515
ENSCAFG00000018766,,ENSG00000102078,SLC25A14,ortholog_one2one,86.0465,83.8527
ENSCAFG00000011808,,ENSG00000182463,TSHZ2,ortholog_one2one,86.0443,86.4604
ENSCAFG00000019310,,ENSG00000184166,OR1D2,ortholog_one2one,86.039,84.9359
ENSCAFG00000018054,,ENSG00000196663,TECPR2,ortholog_one2one,86.0383,86.0383
ENSCAFG00000031712,,ENSG00000161914,ZNF653,ortholog_one2one,86.0327,94.1463
ENSCAFG00000018302,,ENSG00000174788,PCP2,ortholog_one2one,86.0294,86.0294
ENSCAFG00000002837,,ENSG00000106771,TMEM245,ortholog_one2one,86.0,92.9465
ENSCAFG00000001923,,ENSG00000122735,DNAI1,ortholog_one2one,85.9972,86.4865
ENSCAFG00000011844,,ENSG00000129535,NRL,ortholog_one2one,85.9922,93.2489
ENSCAFG00000001496,,ENSG00000100083,GGA1,ortholog_one2one,85.9882,88.8719
ENSCAFG00000015846,,ENSG00000140009,ESR2,ortholog_one2one,85.9745,89.0566
ENSCAFG00000015089,,ENSG00000144567,RETREG2,ortholog_one2one,85.9615,82.3204
ENSCAFG00000013178,,ENSG00000138430,OLA1,ortholog_one2one,85.9524,86.7788
ENSCAFG00000009428,,ENSG00000119946,CNNM1,ortholog_one2one,85.9406,91.2723
ENSCAFG00000017811,,ENSG00000123560,PLP1,ortholog_one2one,85.9375,99.278
ENSCAFG00000013077,,ENSG00000100100,PIK3IP1,ortholog_one2one,85.9316,85.9316
ENSCAFG00000004014,,ENSG00000105464,GRIN2D,ortholog_one2one,85.9215,75.3743
ENSCAFG00000004866,,ENSG00000148429,USP6NL,ortholog_one2one,85.9172,85.3114
ENSCAFG00000019242,,ENSG00000130822,PNCK,ortholog_one2one,85.8974,62.9108
ENSCAFG00000016464,,ENSG00000072121,ZFYVE26,ortholog_one2one,85.8934,85.8262
ENSCAFG00000002679,,ENSG00000186943,OR13C8,ortholog_one2one,85.8934,85.625
ENSCAFG00000029312,,ENSG00000018869,ZNF582,ortholog_one2one,85.8801,85.8801
ENSCAFG00000009484,,ENSG00000151690,MFSD6,ortholog_one2one,85.8736,87.6106
ENSCAFG00000012931,,ENSG00000075043,KCNQ2,ortholog_one2one,85.8696,81.5367
ENSCAFG00000011908,,ENSG00000187164,SHTN1,ortholog_one2one,85.8679,88.5895
ENSCAFG00000017028,,ENSG00000119638,NEK9,ortholog_one2one,85.8654,90.111
ENSCAFG00000000230,,ENSG00000118513,MYB,ortholog_one2one,85.8573,90.1445
ENSCAFG00000023312,,ENSG00000176198,OR11H4,ortholog_one2one,85.8462,86.1111
ENSCAFG00000047497,,ENSG00000188677,PARVB,ortholog_one2one,85.8333,77.8338
ENSCAFG00000011461,,ENSG00000047644,WWC3,ortholog_one2one,85.8326,85.4396
ENSCAFG00000004170,,ENSG00000134815,DHX34,ortholog_one2one,85.8114,88.364
ENSCAFG00000003261,,ENSG00000204923,FBXO48,ortholog_one2one,85.8064,85.8064
ENSCAFG00000001899,,ENSG00000169019,COMMD8,ortholog_one2one,85.7924,85.7924
ENSCAFG00000030984,,ENSG00000112679,DUSP22,ortholog_one2one,85.7843,85.3659
ENSCAFG00000014190,,ENSG00000099899,TRMT2A,ortholog_one2one,85.7827,83.5148
ENSCAFG00000031497,,ENSG00000125845,BMP2,ortholog_one2one,85.7798,94.4444
ENSCAFG00000017804,,ENSG00000188828,GLRA4,ortholog_one2one,85.7768,94.0048
ENSCAFG00000000769,,ENSG00000185345,PRKN,ortholog_one2one,85.7759,85.5914
ENSCAFG00000028557,,ENSG00000136327,NKX2-8,ortholog_one2one,85.7741,85.7741
ENSCAFG00000014559,,ENSG00000100503,NIN,ortholog_one2one,85.768,85.6071
ENSCAFG00000002711,,ENSG00000112701,SENP6,ortholog_one2one,85.7642,88.3093
ENSCAFG00000002983,,ENSG00000171133,OR2K2,ortholog_one2one,85.7595,78.5507
ENSCAFG00000000955,,ENSG00000146350,TBC1D32,ortholog_one2one,85.7569,88.5978
ENSCAFG00000009911,,ENSG00000107829,FBXW4,ortholog_one2one,85.7383,90.1235
ENSCAFG00000002967,,ENSG00000065615,CYB5R4,ortholog_one2one,85.7143,86.3724
ENSCAFG00000009773,,ENSG00000111859,NEDD9,ortholog_one2one,85.7143,89.2086
ENSCAFG00000000007,,ENSG00000101544,ADNP2,ortholog_one2one,85.7143,85.9416
ENSCAFG00000017185,,ENSG00000100577,GSTZ1,ortholog_one2one,85.7143,85.7143
ENSCAFG00000012177,,ENSG00000204655,MOG,ortholog_one2one,85.7143,71.1864
ENSCAFG00000014645,,ENSG00000018280,SLC11A1,ortholog_one2one,85.6881,84.9091
ENSCAFG00000014310,,ENSG00000169188,APEX2,ortholog_one2one,85.6863,84.3629
ENSCAFG00000032331,,ENSG00000030304,MUSK,ortholog_one2one,85.6833,90.9091
ENSCAFG00000003784,,ENSG00000118690,ARMC2,ortholog_one2one,85.681,84.8904
ENSCAFG00000017781,,ENSG00000180739,S1PR5,ortholog_one2one,85.6784,85.6784
ENSCAFG00000017218,,ENSG00000094841,UPRT,ortholog_one2one,85.6678,85.1133
ENSCAFG00000004496,,ENSG00000260314,MRC1,ortholog_one2one,85.6546,84.478
ENSCAFG00000020142,,ENSG00000136895,GARNL3,ortholog_one2one,85.6481,91.3129
ENSCAFG00000011882,,ENSG00000054803,CBLN4,ortholog_one2one,85.6459,89.0547
ENSCAFG00000000598,,ENSG00000204444,APOM,ortholog_one2one,85.6383,85.6383
ENSCAFG00000013428,,ENSG00000168348,INSM2,ortholog_one2one,85.6373,84.2756
ENSCAFG00000001847,,ENSG00000171467,ZNF318,ortholog_one2one,85.6329,85.7832
ENSCAFG00000017656,,ENSG00000152229,PSTPIP2,ortholog_one2one,85.6269,83.8323
ENSCAFG00000018998,,ENSG00000101981,F9,ortholog_one2one,85.6209,85.2495
ENSCAFG00000025238,,ENSG00000187097,ENTPD5,ortholog_one2one,85.6164,87.6168
ENSCAFG00000002649,,ENSG00000167615,LENG8,ortholog_one2one,85.6106,81.0069
ENSCAFG00000030247,,ENSG00000131845,ZNF304,ortholog_one2one,85.6061,80.0283
ENSCAFG00000001429,,ENSG00000100156,SLC16A8,ortholog_one2one,85.6016,86.1111
ENSCAFG00000011136,,ENSG00000068383,INPP5A,ortholog_one2one,85.5814,89.3204
ENSCAFG00000009877,,ENSG00000115221,ITGB6,ortholog_one2one,85.5682,95.5584
ENSCAFG00000016791,,ENSG00000120500,ARR3,ortholog_one2one,85.567,85.567
ENSCAFG00000010357,,ENSG00000124383,MPHOSPH10,ortholog_one2one,85.567,85.3157
ENSCAFG00000017246,,ENSG00000063761,ADCK1,ortholog_one2one,85.5596,90.631
ENSCAFG00000016068,,ENSG00000035928,RFC1,ortholog_one2one,85.5593,89.2857
ENSCAFG00000002209,,ENSG00000157426,AASDH,ortholog_one2one,85.5576,85.2459
ENSCAFG00000018699,,ENSG00000167769,ACER1,ortholog_one2one,85.5513,85.2273
ENSCAFG00000000691,,ENSG00000197081,IGF2R,ortholog_one2one,85.5426,85.7487
ENSCAFG00000016159,,ENSG00000105141,CASP14,ortholog_one2one,85.5372,85.5372
ENSCAFG00000016022,,ENSG00000134962,KLB,ortholog_one2one,85.5364,85.5364
ENSCAFG00000008737,,ENSG00000118705,RPN2,ortholog_one2one,85.5319,95.5626
ENSCAFG00000011928,,ENSG00000100209,HSCB,ortholog_one2one,85.5319,85.5319
ENSCAFG00000006599,,ENSG00000198326,TMEM239,ortholog_one2one,85.5263,66.6667
ENSCAFG00000011235,,ENSG00000096654,ZNF184,ortholog_one2one,85.5215,92.8096
ENSCAFG00000014038,,ENSG00000148734,NPFFR1,ortholog_one2one,85.5172,86.5116
ENSCAFG00000012219,,ENSG00000185340,GAS2L1,ortholog_one2one,85.5153,90.1615
ENSCAFG00000010559,,ENSG00000079689,SCGN,ortholog_one2one,85.5072,85.5072
ENSCAFG00000001892,,ENSG00000124571,XPO5,ortholog_one2one,85.5019,95.515
ENSCAFG00000042366,,ENSG00000107929,LARP4B,ortholog_one2one,85.4972,83.8753
ENSCAFG00000004261,,ENSG00000123191,ATP7B,ortholog_one2one,85.4951,83.686
ENSCAFG00000011191,,ENSG00000172590,MRPL52,ortholog_one2one,85.4839,86.1789
